model_num,model_class,C,class_weight,dual,fit_intercept,intercept_scaling,l1_ratio,max_iter,multi_class,n_jobs,penalty,random_state,solver,tol,verbose,warm_start,fold,time_train,model_size,time_pred,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test
376.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.05657408,1655.0,0.00201893,0.78544444,0.85473554,0.81240514,0.90174603,0.70791005,0.753,0.83293416,0.79154594,0.88142857,0.66738095
377.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.10083666,1656.0,0.002107,0.78544444,0.85473554,0.81240514,0.90174603,0.70791005,0.753,0.83293416,0.79154594,0.88142857,0.66738095
378.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.00673974,1661.0,0.00182652,0.78622222,0.85533783,0.81258969,0.90285714,0.70846561,0.752,0.83162801,0.79268577,0.87714286,0.66857143
379.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.04317429,1655.0,0.00202522,0.78544444,0.85473554,0.81240514,0.90174603,0.70791005,0.753,0.83293416,0.79154594,0.88142857,0.66738095
380.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.07019773,1656.0,0.00200036,0.78544444,0.85473554,0.81240514,0.90174603,0.70791005,0.753,0.83293416,0.79154594,0.88142857,0.66738095
381.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.01573479,1666.0,0.00218103,0.75055556,0.80559336,0.88609009,0.73857143,0.75854497,0.714,0.77599456,0.85505259,0.71285714,0.71476191
382.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.01153233,1670.0,0.00207524,0.75033333,0.80545132,0.8857613,0.73857143,0.7581746,0.713,0.7751231,0.85481949,0.71142857,0.71404762
383.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.11556008,1676.0,0.00208652,0.75022222,0.80538151,0.88559255,0.73857143,0.75798942,0.713,0.7751231,0.85481949,0.71142857,0.71404762
384.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.02133033,1671.0,0.00203052,0.75066667,0.80616526,0.88405659,0.74095238,0.75714286,0.712,0.77519757,0.84964611,0.71571429,0.70952381
385.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.08593612,1665.0,0.00405583,0.75022222,0.80538151,0.88559255,0.73857143,0.75798942,0.713,0.7751231,0.85481949,0.71142857,0.71404762
386.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.07129142,1666.0,0.001649,0.75022222,0.80538151,0.88559255,0.73857143,0.75798942,0.713,0.7751231,0.85481949,0.71142857,0.71404762
387.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.00716863,1671.0,0.00180714,0.75066667,0.80616526,0.88405659,0.74095238,0.75714286,0.712,0.77519757,0.84964611,0.71571429,0.70952381
388.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.04762738,1665.0,0.00182548,0.75022222,0.80538151,0.88559255,0.73857143,0.75798942,0.713,0.7751231,0.85481949,0.71142857,0.71404762
389.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.07645297,1666.0,0.00194008,0.75022222,0.80538151,0.88559255,0.73857143,0.75798942,0.713,0.7751231,0.85481949,0.71142857,0.71404762
390.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.00786397,1656.0,0.0015343,0.78711111,0.8559813,0.81297954,0.90380952,0.70931217,0.753,0.83252567,0.79241352,0.87857143,0.66928571
391.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.0093555,1660.0,0.00206897,0.78733333,0.85613245,0.81312734,0.90396825,0.70957672,0.752,0.83171514,0.79221231,0.87714286,0.66857143
392.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.00701034,1666.0,0.0019979,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
393.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.00695305,1632.0,0.00182557,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
394.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.04495537,1655.0,0.00201013,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
395.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.0406883,1656.0,0.0017869,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
396.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.00689888,1632.0,0.00202699,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
397.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.04144583,1655.0,0.00205166,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
398.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.06111209,1656.0,0.00410182,0.78711111,0.85598212,0.81298409,0.90380952,0.70931217,0.752,0.83171514,0.79221231,0.87714286,0.66857143
399.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.01190407,1666.0,0.00187824,0.75055556,0.80647286,0.88232276,0.74269841,0.75579365,0.715,0.77802877,0.85204277,0.71857143,0.71261905
1000.0,LogisticRegression,2,,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.13031814,1658.0,0.00232861,0.78677778,0.85519969,0.81506482,0.89952381,0.71161376,0.755,0.83347319,0.79456199,0.87857143,0.67261905
1001.0,LogisticRegression,2,,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.22994826,1665.0,0.00618424,0.78644445,0.85492211,0.81507772,0.89888889,0.71148148,0.754,0.8327422,0.79434159,0.87714286,0.67190476
1002.0,LogisticRegression,2,,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.24365745,1665.0,0.00431399,0.78655556,0.85494187,0.81537564,0.89857143,0.71187831,0.753,0.83213176,0.79347471,0.87714286,0.6702381
1003.0,LogisticRegression,2,,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.18234046,1665.0,0.00265493,0.78688889,0.85515863,0.81564455,0.89873016,0.71232804,0.753,0.83175291,0.79496158,0.87428571,0.67214286
1004.0,LogisticRegression,2,,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.14385204,1665.0,0.00249848,0.78777778,0.85574207,0.81630877,0.89920635,0.71349206,0.753,0.83175179,0.79502287,0.87428571,0.67214286
1005.0,LogisticRegression,2,,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.08687906,1658.0,0.00242333,0.78677778,0.85519969,0.81506482,0.89952381,0.71161376,0.755,0.83347319,0.79456199,0.87857143,0.67261905
1006.0,LogisticRegression,2,,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.19590547,1665.0,0.00234561,0.78644445,0.85492211,0.81507772,0.89888889,0.71148148,0.754,0.8327422,0.79434159,0.87714286,0.67190476
1007.0,LogisticRegression,2,,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.21303105,1665.0,0.0023201,0.78655556,0.85494187,0.81537564,0.89857143,0.71187831,0.753,0.83213176,0.79347471,0.87714286,0.6702381
1008.0,LogisticRegression,2,,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.20673268,1665.0,0.00226467,0.78688889,0.85515863,0.81564455,0.89873016,0.71232804,0.753,0.83175291,0.79496158,0.87428571,0.67214286
1009.0,LogisticRegression,2,,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.15072641,1665.0,0.00226407,0.78777778,0.85574207,0.81630877,0.89920635,0.71349206,0.753,0.83175179,0.79502287,0.87428571,0.67214286
1010.0,LogisticRegression,2,balanced,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.09934037,1668.0,0.00246546,0.75288889,0.80769886,0.88685532,0.7415873,0.76042328,0.717,0.77935591,0.85418888,0.71857143,0.71595238
1011.0,LogisticRegression,2,balanced,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.1840616,1675.0,0.00219488,0.75255556,0.80742376,0.88664945,0.74126984,0.76007936,0.717,0.77965477,0.8531529,0.72,0.715
1012.0,LogisticRegression,2,balanced,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.15668755,1675.0,0.00257611,0.75244444,0.80736101,0.88648489,0.74126984,0.75989418,0.715,0.77788474,0.85292411,0.71714286,0.71357143
1013.0,LogisticRegression,2,balanced,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.24179509,1675.0,0.00437565,0.75211111,0.80694598,0.88685662,0.74031746,0.75997354,0.717,0.77935744,0.85461323,0.71857143,0.71595238
1014.0,LogisticRegression,2,balanced,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.16845706,1675.0,0.00233691,0.75077778,0.80593999,0.88556343,0.73952381,0.75828042,0.716,0.77877071,0.8527625,0.71857143,0.71428572
1015.0,LogisticRegression,2,balanced,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.11184533,1668.0,0.00225377,0.75277778,0.80762894,0.88668593,0.7415873,0.7602381,0.717,0.77935591,0.85418888,0.71857143,0.71595238
1016.0,LogisticRegression,2,balanced,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.1893249,1675.0,0.00233092,0.75266667,0.80749359,0.88681792,0.74126984,0.76026455,0.717,0.77965477,0.8531529,0.72,0.715
1017.0,LogisticRegression,2,balanced,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.12983611,1675.0,0.00238173,0.75244444,0.80736101,0.88648489,0.74126984,0.75989418,0.715,0.77788474,0.85292411,0.71714286,0.71357143
1018.0,LogisticRegression,2,balanced,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.19114153,1675.0,0.00432899,0.75211111,0.80694598,0.88685662,0.74031746,0.75997354,0.717,0.77935744,0.85461323,0.71857143,0.71595238
1019.0,LogisticRegression,2,balanced,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.25380511,1675.0,0.00216546,0.75077778,0.80593999,0.88556343,0.73952381,0.75828042,0.716,0.77877071,0.8527625,0.71857143,0.71428572
1020.0,LogisticRegression,2,,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.12301443,1658.0,0.00227757,0.78744445,0.85571446,0.81522146,0.90047619,0.71208995,0.752,0.83089675,0.7941102,0.87285714,0.67142857
1021.0,LogisticRegression,2,,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.15888393,1665.0,0.00229938,0.78777778,0.85590643,0.8155719,0.90047619,0.7126455,0.752,0.83097852,0.79443546,0.87285714,0.67142857
1022.0,LogisticRegression,2,,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.12390795,1665.0,0.00304465,0.78777778,0.85579593,0.81602896,0.89968254,0.7131746,0.75,0.82945787,0.79394997,0.87,0.67
1023.0,LogisticRegression,2,,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.15139213,1665.0,0.00429215,0.78766667,0.85573237,0.81591597,0.89968254,0.71298942,0.749,0.82890748,0.79300963,0.87,0.66833333
1024.0,LogisticRegression,2,,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.17410636,1665.0,0.00308781,0.78766667,0.85580036,0.81564279,0.90015873,0.71267196,0.75,0.8295034,0.79419719,0.87,0.67
1025.0,LogisticRegression,2,,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.09850709,1658.0,0.00219629,0.78744445,0.85571446,0.81522146,0.90047619,0.71208995,0.752,0.83089675,0.7941102,0.87285714,0.67142857
1026.0,LogisticRegression,2,,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.09912646,1665.0,0.00216384,0.78777778,0.85590643,0.8155719,0.90047619,0.7126455,0.752,0.83097852,0.79443546,0.87285714,0.67142857
1027.0,LogisticRegression,2,,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.15601192,1665.0,0.00215113,0.78777778,0.85579593,0.81602896,0.89968254,0.7131746,0.75,0.82945787,0.79394997,0.87,0.67
1028.0,LogisticRegression,2,,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.14618475,1665.0,0.00219948,0.78766667,0.85573237,0.81591597,0.89968254,0.71298942,0.749,0.82890748,0.79300963,0.87,0.66833333
1029.0,LogisticRegression,2,,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.15409024,1665.0,0.00214093,0.78766667,0.85580036,0.81564279,0.90015873,0.71267196,0.75,0.8295034,0.79419719,0.87,0.67
1030.0,LogisticRegression,2,balanced,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.10409019,1668.0,0.00233378,0.75233333,0.8079686,0.88325229,0.74460317,0.75748677,0.714,0.7773428,0.85081185,0.71857143,0.71095238
1031.0,LogisticRegression,2,balanced,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.12434802,1675.0,0.00249949,0.75133333,0.8070746,0.88290461,0.74333333,0.75666667,0.712,0.77572678,0.84886702,0.71714286,0.70857143
1032.0,LogisticRegression,2,balanced,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.32739353,1675.0,0.01357219,0.75011111,0.80618068,0.8816338,0.74269841,0.75505291,0.711,0.77519236,0.84738479,0.71714286,0.70690476
1033.0,LogisticRegression,2,balanced,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.2021275,1675.0,0.00444019,0.75055556,0.80635503,0.88272699,0.74222222,0.75611111,0.712,0.77617346,0.84770624,0.71857143,0.70761905
1034.0,LogisticRegression,2,balanced,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.13595521,1675.0,0.00215137,0.74966667,0.80547408,0.8828374,0.74063492,0.75568783,0.711,0.77519236,0.84738479,0.71714286,0.70690476
1035.0,LogisticRegression,2,balanced,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.10725837,1668.0,0.00415492,0.75233333,0.8079686,0.88325229,0.74460317,0.75748677,0.714,0.7773428,0.85081185,0.71857143,0.71095238
1036.0,LogisticRegression,2,balanced,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.09676867,1675.0,0.00217702,0.75122222,0.80697169,0.88288222,0.7431746,0.7565873,0.712,0.77572678,0.84886702,0.71714286,0.70857143
1037.0,LogisticRegression,2,balanced,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.14831362,1675.0,0.00413735,0.75011111,0.80618068,0.8816338,0.74269841,0.75505291,0.711,0.77519236,0.84738479,0.71714286,0.70690476
1038.0,LogisticRegression,2,balanced,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.13265765,1675.0,0.0022455,0.75055556,0.80635503,0.88272699,0.74222222,0.75611111,0.712,0.77617346,0.84770624,0.71857143,0.70761905
1039.0,LogisticRegression,2,balanced,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.22829061,1675.0,0.00615447,0.74966667,0.80547408,0.8828374,0.74063492,0.75568783,0.711,0.77519236,0.84738479,0.71714286,0.70690476
1040.0,LogisticRegression,0.5,,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.03811653,1665.0,0.0042006,0.78522222,0.85552302,0.80846682,0.9084127,0.70309524,0.752,0.83346839,0.78783049,0.88714286,0.66190476
1041.0,LogisticRegression,0.5,,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02822182,1672.0,0.00223415,0.78533333,0.85563036,0.80840777,0.90873016,0.70306878,0.75,0.8321942,0.78675548,0.88571428,0.65952381
1042.0,LogisticRegression,0.5,,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02775958,1672.0,0.00264547,0.78422222,0.85507718,0.8069227,0.90936508,0.70079365,0.755,0.83563613,0.79039661,0.88857143,0.66595238
1043.0,LogisticRegression,0.5,,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02496219,1672.0,0.00214729,0.78177778,0.8536991,0.80434957,0.90952381,0.69661376,0.757,0.83716798,0.79082336,0.89142857,0.66738095
1044.0,LogisticRegression,0.5,,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02697523,1672.0,0.0021584,0.78011111,0.85270046,0.80282279,0.90920635,0.69404762,0.752,0.83416851,0.78625153,0.89,0.66
1045.0,LogisticRegression,0.5,,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.0168268,1665.0,0.00199533,0.785,0.85537313,0.80832224,0.90825397,0.70283069,0.751,0.832687,0.78758074,0.88571428,0.66119047
1046.0,LogisticRegression,0.5,,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02335246,1672.0,0.00214651,0.78455556,0.85509938,0.80796055,0.90809524,0.70219577,0.752,0.83339694,0.78873885,0.88571428,0.66285714
1047.0,LogisticRegression,0.5,,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02301037,1672.0,0.0019922,0.78411111,0.85495082,0.80707373,0.90888889,0.70092593,0.756,0.83643255,0.79069725,0.89,0.66666667
1048.0,LogisticRegression,0.5,,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.04046302,1672.0,0.00207117,0.78322222,0.85461388,0.80547795,0.91015873,0.69859788,0.757,0.83696426,0.79148314,0.89,0.66833333
1049.0,LogisticRegression,0.5,,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.05100858,1672.0,0.00317605,0.77988889,0.85248642,0.80294316,0.90857143,0.69410053,0.751,0.83340457,0.78596467,0.88857143,0.65928572
1050.0,LogisticRegression,0.5,balanced,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.04122033,1675.0,0.00414665,0.74744444,0.80278385,0.88520878,0.73444444,0.75611111,0.717,0.77843172,0.85816697,0.71428571,0.71880952
1051.0,LogisticRegression,0.5,balanced,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.06665254,1682.0,0.00610781,0.74477778,0.80063331,0.88319837,0.73222222,0.75314815,0.717,0.77807796,0.859411,0.71285714,0.7197619
1052.0,LogisticRegression,0.5,balanced,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.04684968,1682.0,0.00415609,0.74388889,0.79965777,0.88362425,0.73031746,0.75293651,0.715,0.77648964,0.85786082,0.71142857,0.71738095
1053.0,LogisticRegression,0.5,balanced,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.03279622,1682.0,0.00213366,0.74122222,0.79706558,0.88334994,0.72619048,0.75124339,0.713,0.77484355,0.8560146,0.71,0.715
1054.0,LogisticRegression,0.5,balanced,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.03265584,1682.0,0.00206826,0.74066667,0.79652481,0.88340204,0.7252381,0.75095238,0.71,0.77154018,0.85656899,0.70428571,0.71380952
1055.0,LogisticRegression,0.5,balanced,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02316785,1675.0,0.00214324,0.74588889,0.80140281,0.88460313,0.73253968,0.75478836,0.716,0.7773885,0.85790301,0.71285714,0.71809524
1056.0,LogisticRegression,0.5,balanced,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.0310087,1682.0,0.00400226,0.74522222,0.80063201,0.88508149,0.73095238,0.75473545,0.715,0.77585981,0.86008326,0.70857143,0.71928571
1057.0,LogisticRegression,0.5,balanced,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.0277266,1682.0,0.00210013,0.744,0.79965772,0.8840712,0.73,0.75333334,0.715,0.77615208,0.85904905,0.71,0.71833333
1058.0,LogisticRegression,0.5,balanced,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02608979,1682.0,0.00208712,0.74088889,0.79674799,0.88329128,0.72571429,0.75100529,0.71,0.77181819,0.85522597,0.70571429,0.71285714
1059.0,LogisticRegression,0.5,balanced,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02790272,1682.0,0.00195105,0.73877778,0.79463277,0.88345851,0.72206349,0.74992064,0.709,0.77010425,0.85756766,0.70142857,0.71404762
1060.0,LogisticRegression,0.5,,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.01605554,1665.0,0.00179315,0.78422222,0.85507808,0.80691918,0.90936508,0.70079365,0.749,0.83135765,0.78591663,0.88428571,0.65880952
1061.0,LogisticRegression,0.5,,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.0235888,1672.0,0.00205753,0.786,0.85627331,0.80805033,0.91063492,0.70291005,0.749,0.83186654,0.78506399,0.88714286,0.65690476
1062.0,LogisticRegression,0.5,,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02487314,1672.0,0.00224686,0.78477778,0.8555689,0.80679723,0.91063492,0.70087302,0.756,0.83639302,0.79038353,0.89,0.66666667
1063.0,LogisticRegression,0.5,,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02709215,1672.0,0.00211644,0.78166667,0.85365632,0.80415518,0.90968254,0.69632275,0.755,0.83625083,0.78760594,0.89285714,0.66309524
1064.0,LogisticRegression,0.5,,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.04044268,1672.0,0.00764682,0.77944444,0.85227692,0.80232283,0.90888889,0.69314815,0.75,0.83285285,0.78489464,0.88857143,0.65761905
1065.0,LogisticRegression,0.5,,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02155495,1665.0,0.00218229,0.78522222,0.85582603,0.80725618,0.91063492,0.70161376,0.748,0.8308849,0.78510783,0.88428571,0.65714286
1066.0,LogisticRegression,0.5,,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.03059251,1672.0,0.00205615,0.78577778,0.85623245,0.80747745,0.91126984,0.7021164,0.75,0.83224204,0.78659078,0.88571428,0.65952381
1067.0,LogisticRegression,0.5,,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02384248,1672.0,0.00211184,0.78477778,0.8555919,0.80671716,0.91079365,0.70076719,0.758,0.83804117,0.79087176,0.89285714,0.66809524
1068.0,LogisticRegression,0.5,,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.01691997,1672.0,0.00170534,0.78233333,0.85414732,0.80441001,0.91047619,0.69690476,0.755,0.83628169,0.78767707,0.89285714,0.66309524
1069.0,LogisticRegression,0.5,,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02038174,1672.0,0.00191751,0.77866667,0.85185322,0.80145839,0.90904762,0.69174603,0.752,0.83422873,0.78624622,0.89,0.66
1070.0,LogisticRegression,0.5,balanced,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.01672192,1675.0,0.00183241,0.74722222,0.80365471,0.88049378,0.73920635,0.75256614,0.712,0.77649429,0.84784013,0.71857143,0.70761905
1071.0,LogisticRegression,0.5,balanced,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02328665,1682.0,0.00197778,0.74555556,0.8024157,0.87885079,0.73825397,0.75042328,0.711,0.77537913,0.84712201,0.71714286,0.70690476
1072.0,LogisticRegression,0.5,balanced,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02736154,1682.0,0.00202484,0.743,0.80031522,0.8771878,0.73587302,0.74775132,0.709,0.77361629,0.844747,0.71571429,0.70452381
1073.0,LogisticRegression,0.5,balanced,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.02970378,1682.0,0.0020344,0.73955556,0.79741791,0.87517483,0.73238095,0.74433862,0.706,0.77134983,0.8416301,0.71428571,0.70047619
1074.0,LogisticRegression,0.5,balanced,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.01,0,False,4.5,0.03099422,1682.0,0.00204895,0.73788889,0.79589441,0.87468054,0.73015873,0.74304233,0.701,0.76774892,0.83722206,0.71142857,0.69404762
1075.0,LogisticRegression,0.5,balanced,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02583539,1675.0,0.00205574,0.747,0.80354702,0.88001935,0.73936508,0.75208995,0.712,0.77649429,0.84784013,0.71857143,0.70761905
1076.0,LogisticRegression,0.5,balanced,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.01937249,1682.0,0.00166359,0.74522222,0.80223256,0.87820957,0.7384127,0.7497619,0.71,0.7747141,0.84548185,0.71714286,0.7052381
1077.0,LogisticRegression,0.5,balanced,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02114508,1682.0,0.00188072,0.74244444,0.79974732,0.87720686,0.73492063,0.74746032,0.709,0.77347345,0.84469949,0.71571428,0.70452381
1078.0,LogisticRegression,0.5,balanced,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.01,0,False,4.5,0.02431176,1682.0,0.00213914,0.73922222,0.79697424,0.87568933,0.73126984,0.74452381,0.707,0.77195806,0.84307078,0.71428571,0.70214286
