model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
364,Adamax,16,relu,,4.50000000,10.00000000,0.56909375,0.57652223,0.08139009,0.70355556,0.82478370,0.70349018,0.99666667,0.50814815,0.70500000,0.82556785,0.70441468,0.99714286,0.51023809,0.17649627,38407.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
365,Ftrl,16,relu,,4.50000000,10.00000000,0.68779226,0.68763130,0.07772985,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15456054,38544.00000000,3.00000000,1073.00000000,990.90000000,7.65100000
366,SGD,16,relu,,4.50000000,10.00000000,0.59913039,0.60365174,0.07469869,0.69933333,0.82302054,0.69988812,0.99873016,0.49973545,0.70200000,0.82450980,0.70142857,1.00000000,0.50333333,0.17197423,26034.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
367,Adagrad,16,relu,l1,4.50000000,10.00000000,2.31665826,2.31438611,0.07800915,0.62066667,0.72865571,0.71157470,0.78460318,0.51137566,0.62700000,0.73521179,0.71884524,0.79285714,0.51642857,0.17471888,32209.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
368,Adadelta,16,relu,l1,4.50000000,10.00000000,2.44593370,2.45304470,0.08239911,0.47077778,0.44808057,0.71670505,0.42888889,0.49870370,0.45400000,0.41807822,0.67439111,0.40428571,0.48714286,0.17015653,38618.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
369,Adam,16,relu,l1,4.50000000,10.00000000,0.81209243,0.78398302,0.07717531,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17050962,38647.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
370,Adamax,16,relu,l1,4.50000000,10.00000000,1.26198379,1.22339734,0.06620746,0.70011111,0.82358327,0.70007786,1.00000000,0.50018518,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.13126824,38633.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
371,Ftrl,16,relu,l1,4.50000000,10.00000000,0.68792236,0.68776708,0.07302840,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15619798,38770.00000000,3.00000000,1073.00000000,1071.20000000,0.16700000
372,SGD,16,relu,l1,4.50000000,10.00000000,2.05518360,2.03615816,0.07572296,0.70011111,0.82353716,0.70016708,0.99968254,0.50039683,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17600646,26260.00000000,3.00000000,1073.00000000,1072.90000000,0.00900000
373,Adagrad,16,relu,l2,4.50000000,10.00000000,1.03550351,1.03382086,0.07585886,0.66288889,0.78359481,0.70834359,0.88587302,0.51423280,0.67500000,0.79307521,0.71183648,0.90142857,0.52404762,0.17758040,32177.00000000,3.00000000,1073.00000000,1072.90000000,0.00900000
374,Adadelta,16,relu,l2,4.50000000,10.00000000,1.12383580,1.12367386,0.07639627,0.52266667,0.55098507,0.66179020,0.56412698,0.49502645,0.51200000,0.54034975,0.62225293,0.54285714,0.49142857,0.17865403,38586.00000000,3.00000000,1073.00000000,1072.90000000,0.00900000
375,Adam,16,relu,l2,4.50000000,10.00000000,0.62266412,0.63130812,0.07642517,0.72866667,0.83319148,0.73257849,0.96761905,0.56936508,0.72100000,0.82852667,0.72776262,0.96285714,0.55976190,0.15416374,38615.00000000,3.00000000,1073.00000000,1072.90000000,0.00900000
376,Adamax,16,relu,l2,4.50000000,10.00000000,0.77308773,0.77348549,0.08221655,0.70222222,0.82419801,0.70239888,0.99714286,0.50560847,0.70100000,0.82361286,0.70157197,0.99714286,0.50357143,0.17291830,38601.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
377,Ftrl,16,relu,l2,4.50000000,10.00000000,0.68775903,0.68759164,0.06982307,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.14432826,38738.00000000,3.00000000,1073.00000000,1072.20000000,0.07600000
378,SGD,16,relu,l2,4.50000000,10.00000000,0.94915479,0.94865213,0.07254431,0.70022222,0.82352168,0.70037914,0.99920635,0.50089947,0.69700000,0.82144100,0.69909091,0.99571429,0.49785714,0.16102064,26228.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
379,Adagrad,16,elu,,4.50000000,10.00000000,0.61449692,0.61510559,0.07529964,0.68944444,0.80857879,0.71117336,0.93825397,0.52357143,0.68100000,0.79992895,0.71172739,0.91571429,0.52452381,0.16991172,31981.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
380,Adadelta,16,elu,,4.50000000,10.00000000,0.69961231,0.69949383,0.07523885,0.52988889,0.58727733,0.70494600,0.55857143,0.51076720,0.52500000,0.57762726,0.69065886,0.55285714,0.50642857,0.17668803,38390.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
381,Adam,16,elu,,4.50000000,10.00000000,0.48211218,0.51525681,0.07319701,0.76200000,0.84253547,0.78478975,0.90952381,0.66365080,0.73500000,0.82597380,0.76458572,0.89857143,0.62595238,0.16173589,38419.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
382,Adamax,16,elu,,4.50000000,10.00000000,0.54518900,0.55680472,0.07900085,0.71700000,0.82817589,0.72049740,0.97396825,0.54568783,0.70700000,0.82234970,0.71465300,0.96857143,0.53261905,0.18116102,38405.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
383,Ftrl,16,elu,,4.50000000,10.00000000,0.68749465,0.68732226,0.07594349,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16247196,38542.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
384,SGD,16,elu,,4.50000000,10.00000000,0.57610389,0.58110336,0.06507111,0.70377778,0.82300711,0.70745917,0.98396825,0.51698413,0.70500000,0.82377802,0.70866007,0.98428572,0.51880952,0.14775834,26032.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
385,Adagrad,16,elu,l1,4.50000000,10.00000000,2.28959694,2.29062974,0.07225428,0.66188889,0.78061673,0.70892242,0.87936508,0.51690476,0.66500000,0.78238908,0.70958786,0.88285714,0.51976190,0.15181653,32207.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
386,Adadelta,16,elu,l1,4.50000000,10.00000000,2.40277109,2.41747942,0.07916334,0.60544444,0.69695513,0.73068732,0.69047619,0.54875661,0.57000000,0.67359462,0.70716579,0.66285714,0.50809524,0.15553560,38616.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
387,Adam,16,elu,l1,4.50000000,10.00000000,0.89085760,0.86268190,0.07817516,0.70488889,0.82573032,0.70383082,0.99873016,0.50899471,0.70200000,0.82408383,0.70223047,0.99714286,0.50523810,0.16639552,38645.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
388,Adamax,16,elu,l1,4.50000000,10.00000000,1.43157921,1.40339808,0.07273104,0.70255556,0.82362860,0.70421530,0.99206349,0.50955026,0.70100000,0.82229308,0.70404621,0.98857143,0.50928572,0.15383046,38631.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
389,Ftrl,16,elu,l1,4.50000000,10.00000000,0.68818541,0.68800694,0.07497711,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16409078,38768.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
390,SGD,16,elu,l1,4.50000000,10.00000000,2.03820117,2.02778308,0.07512712,0.70155555,0.82342881,0.70281257,0.99412698,0.50650794,0.70200000,0.82365985,0.70305968,0.99428572,0.50714286,0.16854675,26258.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
391,Adagrad,16,elu,l2,4.50000000,10.00000000,1.01335265,1.01093158,0.07311187,0.68055556,0.80000543,0.70991310,0.92095238,0.52029100,0.69100000,0.80571144,0.71751110,0.92571429,0.53452381,0.16042247,32175.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
392,Adadelta,16,elu,l2,4.50000000,10.00000000,1.16937401,1.17706329,0.07816231,0.47922222,0.48527285,0.71194515,0.42968254,0.51224868,0.47400000,0.48045507,0.72739430,0.43285714,0.50142857,0.16814973,38584.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
393,Adam,16,elu,l2,4.50000000,10.00000000,0.65406107,0.67048279,0.07096558,0.74777778,0.83863739,0.75951971,0.93634921,0.62206349,0.72300000,0.82226687,0.74651470,0.91571428,0.59452381,0.15430610,38613.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
394,Adamax,16,elu,l2,4.50000000,10.00000000,0.79957564,0.79619470,0.08214343,0.70600000,0.82374746,0.70976773,0.98142857,0.52238095,0.69800000,0.81914764,0.70523450,0.97714286,0.51190476,0.16525795,38599.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
395,Ftrl,16,elu,l2,4.50000000,10.00000000,0.68749522,0.68732318,0.08187768,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19165514,38736.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
396,SGD,16,elu,l2,4.50000000,10.00000000,0.93259372,0.93916736,0.06952837,0.70566667,0.82444688,0.70780990,0.98730159,0.51791006,0.70600000,0.82481471,0.70775141,0.98857143,0.51761905,0.49868748,26226.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
397,Adagrad,16,sigmoid,,4.50000000,10.00000000,0.63505023,0.63540940,0.07183936,0.65722222,0.73809268,0.63112232,0.88952381,0.50235450,0.65700000,0.73857813,0.62989247,0.89285714,0.49976190,0.18220286,31989.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
398,Adadelta,16,sigmoid,,4.50000000,10.00000000,0.72662323,0.72667733,0.07216907,0.50288889,0.42557664,0.48048433,0.50730159,0.49994709,0.50600000,0.43268625,0.48333333,0.51142857,0.50238095,0.18372180,38398.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
399,Adam,16,sigmoid,,4.50000000,10.00000000,0.59108090,0.59220165,0.08103240,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18111482,38427.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
400,Adamax,16,sigmoid,,4.50000000,10.00000000,0.60553882,0.60614537,0.07593162,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18752105,38413.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
401,Ftrl,16,sigmoid,,4.50000000,10.00000000,0.66975490,0.66861317,0.07037292,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.15133731,38550.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
402,SGD,16,sigmoid,,4.50000000,10.00000000,0.61172845,0.61018806,0.06877737,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16753521,26040.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
403,Adagrad,16,sigmoid,l1,4.50000000,10.00000000,2.31218941,2.30705941,0.07611628,0.64200000,0.73005414,0.69919211,0.84920635,0.50386243,0.65000000,0.73683276,0.69804574,0.85714286,0.51190476,0.16085732,32215.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
404,Adadelta,16,sigmoid,l1,4.50000000,10.00000000,2.40221231,2.40275404,0.08300645,0.54822222,0.52564474,0.49032967,0.62031746,0.50015873,0.54100000,0.51480730,0.47294118,0.61285714,0.49309524,0.19196122,38624.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
405,Adam,16,sigmoid,l1,4.50000000,10.00000000,0.73708177,0.71249974,0.07724109,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15765853,38653.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
406,Adamax,16,sigmoid,l1,4.50000000,10.00000000,0.94206135,0.91038857,0.08155200,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18598752,38639.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
407,Ftrl,16,sigmoid,l1,4.50000000,10.00000000,0.66219034,0.66119494,0.07626531,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.16375616,38776.00000000,3.00000000,1073.00000000,1072.60000000,0.03700000
408,SGD,16,sigmoid,l1,4.50000000,10.00000000,2.07884386,2.06397560,0.07459788,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16423833,26266.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
409,Adagrad,16,sigmoid,l2,4.50000000,10.00000000,1.10516909,1.10284251,0.08001990,0.51444444,0.46423637,0.42330930,0.52809524,0.50534392,0.52100000,0.46919186,0.42952255,0.53142857,0.51404762,0.16674981,32183.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
410,Adadelta,16,sigmoid,l2,4.50000000,10.00000000,1.16818558,1.16974591,0.07836926,0.51344444,0.45138511,0.42840376,0.52650794,0.50473545,0.51000000,0.44793492,0.42083333,0.52428571,0.50047619,0.18014193,38592.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
411,Adam,16,sigmoid,l2,4.50000000,10.00000000,0.65869142,0.65296689,0.09146426,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19518688,38621.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
412,Adamax,16,sigmoid,l2,4.50000000,10.00000000,0.72147475,0.71542535,0.07744415,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17050734,38607.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
413,Ftrl,16,sigmoid,l2,4.50000000,10.00000000,0.66136967,0.66038929,0.08191652,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16311684,38744.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
414,SGD,16,sigmoid,l2,4.50000000,10.00000000,0.97007981,0.96723683,0.07584453,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18656249,26234.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
415,Adagrad,16,softmax,,4.50000000,10.00000000,0.68466286,0.68436536,0.07968934,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.17139981,31989.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
416,Adadelta,16,softmax,,4.50000000,10.00000000,0.68839133,0.68840497,0.08375406,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.18888898,38398.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
417,Adam,16,softmax,,4.50000000,10.00000000,0.62226496,0.62071155,0.07968400,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16697121,38427.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
418,Adamax,16,softmax,,4.50000000,10.00000000,0.64230989,0.64088028,0.08915098,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19040904,38413.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
419,Ftrl,16,softmax,,4.50000000,10.00000000,0.68595976,0.68571696,0.08954959,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17209854,38550.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
420,SGD,16,softmax,,4.50000000,10.00000000,0.63044639,0.62901394,0.07775047,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18252687,26040.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
421,Adagrad,16,softmax,l1,4.50000000,10.00000000,2.33768466,2.33307247,0.07438257,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17253973,32215.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
422,Adadelta,16,softmax,l1,4.50000000,10.00000000,2.39223509,2.39190035,0.07980609,0.51455555,0.45577826,0.42616512,0.53000000,0.50425926,0.51500000,0.45398221,0.42550264,0.52857143,0.50595238,0.17661610,38624.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
423,Adam,16,softmax,l1,4.50000000,10.00000000,0.71331750,0.68798738,0.07285495,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17715681,38653.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
424,Adamax,16,softmax,l1,4.50000000,10.00000000,0.74109514,0.71512312,0.08235538,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20126150,38639.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
425,Ftrl,16,softmax,l1,4.50000000,10.00000000,0.68613030,0.68587493,0.08435891,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19326406,38776.00000000,3.00000000,1073.00000000,1072.40000000,0.05400000
426,SGD,16,softmax,l1,4.50000000,10.00000000,2.09634535,2.08031893,0.08143191,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18822312,26266.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
427,Adagrad,16,softmax,l2,4.50000000,10.00000000,1.07470971,1.07375752,0.08173702,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17847788,32183.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
428,Adadelta,16,softmax,l2,4.50000000,10.00000000,1.09762957,1.09756196,0.08453188,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17681975,38592.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
429,Adam,16,softmax,l2,4.50000000,10.00000000,0.65455515,0.64874799,0.07773595,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17336602,38621.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
430,Adamax,16,softmax,l2,4.50000000,10.00000000,0.68380249,0.67729101,0.08052275,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17168620,38607.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
431,Ftrl,16,softmax,l2,4.50000000,10.00000000,0.68600054,0.68575618,0.08596685,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16019676,38744.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
432,SGD,16,softmax,l2,4.50000000,10.00000000,0.97685631,0.97315938,0.07980499,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17661304,26234.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
433,Adagrad,16,tanh,,4.50000000,10.00000000,0.63348776,0.63740295,0.07573285,0.67800000,0.80169274,0.70412976,0.93158730,0.50894180,0.67800000,0.80269022,0.70237793,0.93714286,0.50523809,0.17715709,31983.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
434,Adadelta,16,tanh,,4.50000000,10.00000000,0.71284968,0.70451990,0.07590601,0.51600000,0.57559929,0.71693335,0.51142857,0.51904762,0.52200000,0.58229749,0.72010304,0.52571429,0.51952381,0.16121483,38392.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
435,Adam,16,tanh,,4.50000000,10.00000000,0.48472366,0.51904177,0.07340791,0.76488889,0.84303191,0.79146942,0.90190476,0.67354497,0.73300000,0.82199407,0.77240073,0.88000000,0.63500000,0.17082748,38421.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
436,Adamax,16,tanh,,4.50000000,10.00000000,0.55864425,0.56580530,0.07823179,0.70900000,0.82462138,0.71339574,0.97730159,0.53013227,0.69700000,0.81800482,0.70599558,0.97285714,0.51309524,0.16589463,38407.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
437,Ftrl,16,tanh,,4.50000000,10.00000000,0.68770756,0.68754108,0.08280725,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18115377,38544.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
438,SGD,16,tanh,,4.50000000,10.00000000,0.57971900,0.57186147,0.07656388,0.70366666,0.82305347,0.70715156,0.98460317,0.51637566,0.70500000,0.82334153,0.70869568,0.98285714,0.51976191,0.18432364,26034.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
439,Adagrad,16,tanh,l1,4.50000000,10.00000000,2.29264188,2.28168042,0.08147902,0.66577778,0.78769698,0.70688869,0.89269841,0.51449735,0.66300000,0.78523136,0.70468666,0.89142857,0.51071429,0.17910781,32209.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
440,Adadelta,16,tanh,l1,4.50000000,10.00000000,2.42657058,2.42065315,0.07647343,0.52788889,0.59342551,0.68524250,0.56603174,0.50246032,0.52600000,0.59307038,0.68469804,0.56428571,0.50047619,0.17475979,38618.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
441,Adam,16,tanh,l1,4.50000000,10.00000000,0.87782347,0.84927989,0.07955992,0.70255556,0.82448086,0.70242886,0.99793651,0.50563492,0.70000000,0.82331933,0.70040816,0.99857143,0.50095238,0.17170246,38647.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
442,Adamax,16,tanh,l1,4.50000000,10.00000000,1.44207994,1.41398594,0.08839424,0.70477778,0.82452136,0.70607437,0.99079365,0.51410053,0.70300000,0.82394415,0.70418496,0.99285714,0.50976191,0.19955175,38633.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
443,Ftrl,16,tanh,l1,4.50000000,10.00000000,0.68797406,0.68780396,0.08744974,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17728271,38770.00000000,3.00000000,1073.00000000,1072.80000000,0.01800000
444,SGD,16,tanh,l1,4.50000000,10.00000000,2.04603958,2.03493463,0.07527959,0.70077778,0.82288052,0.70256618,0.99301587,0.50595238,0.69700000,0.82034948,0.70113213,0.98857143,0.50261905,0.16393306,26260.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
445,Adagrad,16,tanh,l2,4.50000000,10.00000000,1.01937720,1.02469531,0.07584264,0.66933333,0.79074194,0.70801977,0.89888889,0.51629630,0.65900000,0.78355826,0.70277533,0.89000000,0.50500000,0.17693753,32177.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
446,Adadelta,16,tanh,l2,4.50000000,10.00000000,1.10686066,1.10580449,0.07871392,0.52766667,0.56781198,0.72250124,0.53349206,0.52378307,0.50800000,0.54671716,0.70828386,0.51285714,0.50476191,0.16712120,38586.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
447,Adam,16,tanh,l2,4.50000000,10.00000000,0.64400783,0.65688586,0.08465509,0.75577778,0.84209601,0.76957215,0.93015873,0.63952381,0.73500000,0.82888056,0.75716822,0.91714286,0.61357143,0.18203256,38615.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
448,Adamax,16,tanh,l2,4.50000000,10.00000000,0.81832810,0.82701231,0.08353138,0.71044444,0.82697934,0.71100675,0.98841270,0.52513228,0.69900000,0.82002622,0.70508126,0.98000000,0.51166667,0.17964401,38601.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
449,Ftrl,16,tanh,l2,4.50000000,10.00000000,0.68773414,0.68756759,0.07781136,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15518105,38738.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
450,SGD,16,tanh,l2,4.50000000,10.00000000,0.93396826,0.92349476,0.07190609,0.70433333,0.82329290,0.70784749,0.98396825,0.51791005,0.71000000,0.82639000,0.71162740,0.98571429,0.52619048,0.19189606,26228.00000000,3.00000000,1073.00000000,1073.00000000,0.00000000
451,Adagrad,8,relu,,4.50000000,10.00000000,0.67203512,0.66888926,0.07425010,0.58322222,0.66730609,0.70730108,0.67730159,0.52050265,0.58800000,0.67347760,0.70374596,0.69285714,0.51809524,0.15967085,27179.00000000,3.00000000,473.00000000,473.00000000,0.00000000
452,Adadelta,8,relu,,4.50000000,10.00000000,0.71906387,0.72648310,0.08278618,0.48500000,0.47584864,0.67139935,0.45841270,0.50272487,0.46000000,0.45514846,0.62124322,0.43571429,0.47619048,0.18112392,31188.00000000,3.00000000,473.00000000,473.00000000,0.00000000
453,Adam,8,relu,,4.50000000,10.00000000,0.53910697,0.54278031,0.08229525,0.71555556,0.82896028,0.71644914,0.98412698,0.53650793,0.71300000,0.82835810,0.71325177,0.98857143,0.52928572,0.18672791,31217.00000000,3.00000000,473.00000000,472.90000000,0.02100000
454,Adamax,8,relu,,4.50000000,10.00000000,0.59315723,0.59954798,0.08156896,0.69877778,0.82241612,0.70011825,0.99650794,0.50029100,0.70000000,0.82331933,0.70040816,0.99857143,0.50095238,0.17513695,31203.00000000,3.00000000,473.00000000,472.90000000,0.02100000
455,Ftrl,8,relu,,4.50000000,10.00000000,0.68775939,0.68760392,0.08260431,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16224146,31340.00000000,3.00000000,473.00000000,448.40000000,5.20100000
456,SGD,8,relu,,4.50000000,10.00000000,0.60113493,0.59959904,0.07471793,0.69944444,0.82297896,0.70014844,0.99809524,0.50034392,0.70000000,0.82310418,0.70083333,0.99714286,0.50190476,0.18249054,23630.00000000,3.00000000,473.00000000,472.90000000,0.02100000
457,Adagrad,8,relu,l1,4.50000000,10.00000000,1.44582626,1.44025985,0.07873874,0.61644444,0.70153794,0.70135863,0.78666667,0.50296296,0.64600000,0.72204971,0.72819325,0.81428571,0.53380952,0.17820041,27405.00000000,3.00000000,473.00000000,473.00000000,0.00000000
458,Adadelta,8,relu,l1,4.50000000,10.00000000,1.54179562,1.54094799,0.07614214,0.48711111,0.45419118,0.66640319,0.44142857,0.51756614,0.50000000,0.47028180,0.57879381,0.45142857,0.53238095,0.16301348,31414.00000000,3.00000000,473.00000000,472.80000000,0.04200000
